Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU1K2L,Left threshold @ 1000Hz (second reading)in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR1K2R,"Right retest threshold @ 1000Hz, second reading (db)",AUX_C,Audiometry,2003,2004,Examination,None
AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR1K2L,"Left retest threshold @ 1000Hz, second reading in decibels (Hearing Level)",AUX_C,Audiometry,2003,2004,Examination,None
AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUXR8KL,Left retest threshold @ 8000Hzin decibels (Hearing Level),AUX_C,Audiometry,2003,2004,Examination,None
AUAREQC,Right Ear Quality Code,AUX_C,Audiometry,2003,2004,Examination,None
AUALEQC,Left Ear Quality Code,AUX_C,Audiometry,2003,2004,Examination,None
SEQN,Respondent sequence number.,AUX_D,Audiometry,2005,2006,Examination,None
AUAEXSTS,Status of an Audiometry Exam,AUX_D,Audiometry,2005,2006,Examination,None
AUAEXCMT,Comment code for an Audio Exam,AUX_D,Audiometry,2005,2006,Examination,None
AUQ010,"Do you now have a tube in your right or left ear? (If yes, indicate affected ear(s))",AUX_D,Audiometry,2005,2006,Examination,None
AUQ020,"Have you had a cold, sinus problem, or earache in the last 24 hours?",AUX_D,Audiometry,2005,2006,Examination,None
AUQ020A,Have you had a cold in the last 24 hours?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ020B,Have you had a sinus problem in the last 24 hours,AUX_D,Audiometry,2005,2006,Examination,None
AUQ020C,Have you had an earache in the right ear in the last 24 hours?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ020D,Have you had an earache in left ear in the last 24 hours?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ020E,Have you had an earache in both ears in the last 24 hours?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ030,Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ040,How many hours ago did the noise or music end?,AUX_D,Audiometry,2005,2006,Examination,None
AUQ050,Do you hear better in one ear than the other?,AUX_D,Audiometry,2005,2006,Examination,None
AUXOTSPL,Normal:  Left Ear Otoscopy,AUX_D,Audiometry,2005,2006,Examination,None
AUXLOEXC,"Excessive Cerumen, Left Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXLOIMC,"Impacted Cerumen, Left Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXLOCOL,"Collapsing Ear Canal, Left Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXLOABN,"Other Exam Abnormality, Left Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUDLOABC,"Other Exam Abnormality, Left, Comment",AUX_D,Audiometry,2005,2006,Examination,None
AUXROTSP,Normal:  Right Ear Otoscopy,AUX_D,Audiometry,2005,2006,Examination,None
AUXROEXC,"Excessive Cerumen, Right Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXROIMC,"Impacted Cerumen, Right Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXROCOL,"Collapsing Ear Canal, Right Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXROABN,"Other Exam Abnormality, Right Ear",AUX_D,Audiometry,2005,2006,Examination,None
AUDROABC,"Other Exam Abnormality, Right, Comment",AUX_D,Audiometry,2005,2006,Examination,None
AUXTMEPR,"Middle ear pressure (tympanometry), right ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTPVR,"Physical volume (tympanometry), right ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTWIDR,"Tympanometric width, right ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTCOMR,"Compliance (tympanometry), right ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTMEPL,"Middle ear pressure (tympanometry), left ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTPVL,"Physical volume (tympanometry), left ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTWIDL,"Tympanometric width, left ear",AUX_D,Audiometry,2005,2006,Examination,None
AUXTCOML,"Compliance (tympanometry), left ear",AUX_D,Audiometry,2005,2006,Examination,None
AUAEAR,Which ear tested first?,AUX_D,Audiometry,2005,2006,Examination,None
AUAMODE,Mode of Audiometric Test (Manual/Automatic/Mixed),AUX_D,Audiometry,2005,2006,Examination,None
AUAFMANL,Frequency at Which Switched From Auto to Manual Audio Testing (Left),AUX_D,Audiometry,2005,2006,Examination,None
AUAFMANR,Frequency at Which Switched From Auto to Manual Audio Testing (Right),AUX_D,Audiometry,2005,2006,Examination,None
AUXU1K1R,Right threshold @ 1000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU500R,Right threshold @ 500Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU1K2R,Right threshold @ 1000Hz (second reading) in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU2KR,Right threshold @ 2000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU3KR,Right threshold @ 3000Hz in decibels (Hearing Levels),AUX_D,Audiometry,2005,2006,Examination,None
AUXU4KR,Right threshold @ 4000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU1K2L,Left threshold @ 1000Hz (second reading) in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR1K2R,"Right retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)",AUX_D,Audiometry,2005,2006,Examination,None
AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR1K2L,"Left retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)",AUX_D,Audiometry,2005,2006,Examination,None
AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUXR8KL,Left retest threshold @ 8000Hz in decibels (Hearing Level),AUX_D,Audiometry,2005,2006,Examination,None
AUAREQC,Quality Code for Tympanogram of Right Ear,AUX_D,Audiometry,2005,2006,Examination,None
AUALEQC,Quality Code for Tympanogram  of Left Ear,AUX_D,Audiometry,2005,2006,Examination,None
SEQN,Respondent sequence number.,AUX_E,Audiometry,2007,2008,Examination,None
AUAEXSTS,Status of an Audiometry Exam,AUX_E,Audiometry,2007,2008,Examination,None
AUAEXCMT,Comment code for an Audio Exam,AUX_E,Audiometry,2007,2008,Examination,None
AUQ010,"Do you now have a tube in your right or left ear? (If yes, indicate affected ear(s))",AUX_E,Audiometry,2007,2008,Examination,None
AUQ020,"Have you had a cold, sinus problem, or earache in the last 24 hours?",AUX_E,Audiometry,2007,2008,Examination,None
AUQ020A,Have you had a cold in the last 24 hours?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ020B,Have you had a sinus problem in the last 24 hours,AUX_E,Audiometry,2007,2008,Examination,None
AUQ020C,Have you had an earache in the right ear in the last 24 hours?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ020D,Have you had an earache in left ear in the last 24 hours?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ020E,Have you had an earache in both ears in the last 24 hours?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ030,Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ040,How many hours ago did the noise or music end?,AUX_E,Audiometry,2007,2008,Examination,None
AUQ050,Do you hear better in one ear than the other?,AUX_E,Audiometry,2007,2008,Examination,None
AUXOTSPL,Normal:  Left Ear Otoscopy,AUX_E,Audiometry,2007,2008,Examination,None
AUXLOEXC,"Excessive Cerumen, Left Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXLOIMC,"Impacted Cerumen, Left Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXLOCOL,"Collapsing Ear Canal, Left Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXLOABN,"Other Exam Abnormality, Left Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUDLOABC,"Other Exam Abnormality, Left, Comment",AUX_E,Audiometry,2007,2008,Examination,None
AUXROTSP,Normal:  Right Ear Otoscopy,AUX_E,Audiometry,2007,2008,Examination,None
AUXROEXC,"Excessive Cerumen, Right Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXROIMC,"Impacted Cerumen, Right Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXROCOL,"Collapsing Ear Canal, Right Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXROABN,"Other Exam Abnormality, Right Ear",AUX_E,Audiometry,2007,2008,Examination,None
AUDROABC,"Other Exam Abnormality, Right, Comment",AUX_E,Audiometry,2007,2008,Examination,None
AUXTMEPR,"Middle ear pressure (tympanometry), right ear, in daPa (dekaPascals)",AUX_E,Audiometry,2007,2008,Examination,None
AUXTPVR,"Physical volume (tympanometry), right ear, in cc",AUX_E,Audiometry,2007,2008,Examination,None
AUXTWIDR,"Tympanometric width, right ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXTCOMR,"Compliance (tympanometry), right ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXTMEPL,"Middle ear pressure (tympanometry), left ear, in daPa (dekaPascals)",AUX_E,Audiometry,2007,2008,Examination,None
AUXTPVL,"Physical volume (tympanometry), left ear, in cc",AUX_E,Audiometry,2007,2008,Examination,None
AUXTWIDL,"Tympanometric width, left ear",AUX_E,Audiometry,2007,2008,Examination,None
AUXTCOML,"Compliance (tympanometry), left ear",AUX_E,Audiometry,2007,2008,Examination,None
AUAEAR,Which ear tested first?,AUX_E,Audiometry,2007,2008,Examination,None
AUAMODE,Mode of Audiometric Test (Manual/Automatic/Mixed),AUX_E,Audiometry,2007,2008,Examination,None
AUAFMANL,Frequency at Which Switched From Auto to Manual Audio Testing (Left),AUX_E,Audiometry,2007,2008,Examination,None
AUAFMANR,Frequency at Which Switched From Auto to Manual Audio Testing (Right),AUX_E,Audiometry,2007,2008,Examination,None
AUXU1K1R,Right threshold @ 1000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU500R,Right threshold @ 500Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU1K2R,Right threshold @ 1000Hz (second reading) in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU2KR,Right threshold @ 2000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU3KR,Right threshold @ 3000Hz in decibels (Hearing Levels),AUX_E,Audiometry,2007,2008,Examination,None
AUXU4KR,Right threshold @ 4000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU1K2L,Left threshold @ 1000Hz (second reading) in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR1K2R,"Right retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)",AUX_E,Audiometry,2007,2008,Examination,None
AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR1K2L,"Left retest threshold @ 1000Hz, (second reading) in decibels (Hearing Level)",AUX_E,Audiometry,2007,2008,Examination,None
AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUXR8KL,Left retest threshold @ 8000Hz in decibels (Hearing Level),AUX_E,Audiometry,2007,2008,Examination,None
AUAREQC,Quality Code for Tympanogram of Right Ear,AUX_E,Audiometry,2007,2008,Examination,None
AUALEQC,Quality Code for Tympanogram  of Left Ear,AUX_E,Audiometry,2007,2008,Examination,None
SEQN,Respondent sequence number.,AUX_F,Audiometry,2009,2010,Examination,None
AUAEXSTS,Status of an Audiometry Exam,AUX_F,Audiometry,2009,2010,Examination,None
AUAEXCMT,Comment code for an Audio Exam,AUX_F,Audiometry,2009,2010,Examination,None
AUQ010,"Do you now have a tube in your right or left ear? (If yes, indicate affected ear(s))",AUX_F,Audiometry,2009,2010,Examination,None
AUQ020,"Have you had a cold, sinus problem, or earache in the last 24 hours?",AUX_F,Audiometry,2009,2010,Examination,None
AUQ020A,Have you had a cold in the last 24 hours?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ020B,Have you had a sinus problem in the last 24 hours,AUX_F,Audiometry,2009,2010,Examination,None
AUQ020C,Have you had an earache in the right ear in the last 24 hours?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ020D,Have you had an earache in left ear in the last 24 hours?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ020E,Have you had an earache in both ears in the last 24 hours?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ030,Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ040,How many hours ago did the noise or music end?,AUX_F,Audiometry,2009,2010,Examination,None
AUQ050,Do you hear better in one ear than the other?,AUX_F,Audiometry,2009,2010,Examination,None
